"id","medium_text","medium_title","tiny_text","full_id","keywords"
"2039","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. Data sources: lidar, NOAA SLOSH model, SWAN model","Root mean squared error of dune crest elev. (m2) during National Assessment in Gulf of Mexico U.S.","Root mean squared error of dune crest elev., National Assessment in Gulf of Mex.","2040","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|dune crest|crest|error|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2043","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. Data sources: lidar, NOAA SLOSH model, SWAN model","Root mean square error of dune toe elev. (m2) during National Assessment in Gulf of Mexico U.S.","Root mean square error of dune toe elev., National Assessment in Gulf of Mex.","2044","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|dune toe|toe|error|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2047","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Storm surge water level during a category 1 storm in Gulf of Mexico U.S.","Storm surge water level CAT1 storm in Gulf of Mex.","2048","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|storm surge|surge|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2051","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Storm surge water level during a category 2 storm in Gulf of Mexico U.S.","Storm surge water level CAT2 storm in Gulf of Mex.","2052","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|storm surge|surge|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2055","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Storm surge water level during a category 3 storm in Gulf of Mexico U.S.","Storm surge water level CAT3 storm in Gulf of Mex.","2056","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|storm surge|surge|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2059","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Storm surge water level during a category 4 storm in Gulf of Mexico U.S.","Storm surge water level CAT4 storm in Gulf of Mex.","2060","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|storm surge|surge|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2063","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave runup water level during a category 1 storm in Gulf of Mexico U.S.","Wave runup water level CAT1 storm in Gulf of Mex.","2064","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|wave runup|waves|runup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2067","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave runup water level during a category 2 storm in Gulf of Mexico U.S.","Wave runup water level CAT2 storm in Gulf of Mex.","2068","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|wave runup|waves|runup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2071","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave runup water level during a category 3 storm in Gulf of Mexico U.S.","Wave runup water level CAT3 storm in Gulf of Mex.","2072","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|wave runup|waves|runup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2075","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave runup water level during a category 4 storm in Gulf of Mexico U.S.","Wave runup water level CAT4 storm in Gulf of Mex.","2076","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|wave runup|waves|runup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2079","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave setup water level during a category 1 storm in Gulf of Mexico U.S.","Wave setup water level CAT1 storm in Gulf of Mex.","2080","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|wave setup|waves|setup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2083","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave setup water level during a category 2 storm in Gulf of Mexico U.S.","Wave setup water level CAT2 storm in Gulf of Mex.","2084","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|wave setup|waves|setup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2087","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave setup water level during a category 3 storm in Gulf of Mexico U.S.","Wave setup water level CAT3 storm in Gulf of Mex.","2088","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|wave setup|waves|setup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2091","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave setup water level during a category 4 storm in Gulf of Mexico U.S.","Wave setup water level CAT4 storm in Gulf of Mex.","2092","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|wave setup|waves|setup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2095","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 1 storm in Gulf of Mexico U.S.","Prob. of collision CAT1 storm in Gulf of Mex.","2096","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2099","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 2 storm in Gulf of Mexico U.S.","Prob. of collision CAT2 storm in Gulf of Mex.","2100","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2103","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 3 storm in Gulf of Mexico U.S.","Prob. of collision CAT3 storm in Gulf of Mex.","2104","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2107","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 4 storm in Gulf of Mexico U.S.","Prob. of collision CAT4 storm in Gulf of Mex.","2108","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2111","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 1 storm in Gulf of Mexico U.S.","Prob. of overwash CAT1 storm in Gulf of Mex.","2112","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2115","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 2 storm in Gulf of Mexico U.S.","Prob. of overwash CAT2 storm in Gulf of Mex.","2116","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
